"placekey","parent_placekey","location_name","safegraph_brand_ids","brands","top_category","sub_category","category_tags","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","opened_on","closed_on","tracking_closed_since","geometry_type","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","poi_cbg","visitor_home_aggregation","visitor_daytime_cbgs"
235-224@627-s8r-3bk,22b-222@627-s8r-3bk,Children's Athletic Training School,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.754705,-73.969721,235 E 49th St,New York,NY,10017,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,135,91,"[10,5,8,2,1,8,5,4,2,3,0,0,3,5,4,8,3,4,1,5,0,5,7,6,3,5,8,6,6,8]","{""360430113021"":4,""361190148051"":4,""360810247001"":4,""340030062022"":4,""361031594081"":4,""360610156013"":4,""360610156021"":4,""340230035001"":4,""250138124014"":4,""360810493021"":4,""490351030001"":4,""340170104002"":4,""360594054003"":4,""361190081002"":4,""360610238011"":4,""361031462061"":4,""361190093003"":4,""360850112023"":4,""360810365002"":4}","{""US"":84}",19444,60.0,"{""<5"":1,""5-10"":13,""11-20"":7,""21-60"":47,""61-120"":32,""121-240"":12,"">240"":23}","{""Dunkin'"":6,""Park Hyatt"":5,""Starbucks"":5,""BP"":4,""McDonald's"":4,""Mobil"":3,""Walgreens"":3,""Walmart"":2,""Honda"":2,""Health Street"":2,""7-Eleven"":2,""Ascend Resort Collection"":2,""BJ's Wholesale Club"":2,""Food Universe Marketplace"":2,""Fred Astaire Dance Studios"":2,""On The Border"":2,""Shell Oil"":2,""Dollar Tree"":2,""Western Beef"":1,""Bravo Supermarkets"":1}","{""Dunkin'"":37,""Starbucks"":34,""McDonald's"":34,""BP"":23,""Mobil"":23,""Target"":21,""CVS"":21,""Sunoco"":20,""Subway"":20,""Costco"":19,""Baskin Robbins"":18,""Shell Oil"":18,""The Home Depot"":16,""Walmart"":15,""Burger King"":15,""Dollar Tree"":14,""Staples"":13,""T.J. Maxx"":12,""Walgreens"":12,""Walgreens Pharmacy"":11}","[5,3,3,4,3,5,6,7,28,39,46,47,41,33,29,29,29,25,14,8,5,7,7,6]","{""Monday"":24,""Tuesday"":16,""Wednesday"":29,""Thursday"":30,""Friday"":20,""Saturday"":9,""Sunday"":7}","{""android"":50,""ios"":36}",360610098003,"{""36085011202"":5,""36061015602"":4,""34039033100"":4,""36061026900"":4,""34003020200"":4,""36047061004"":4,""36081141700"":4,""36119009300"":4,""36103146206"":4,""42101031000"":4,""36061015601"":4,""36081049302"":4,""36061008603"":4,""36081053100"":4,""36047025400"":4,""09001021500"":4,""42091200104"":4,""25009253204"":4,""36047055300"":4}","{""250138124014"":6,""490351126055"":4,""360810365002"":4,""360610033003"":4,""360594065013"":4,""360810531001"":4,""360810457001"":4,""360811417002"":4,""210670039121"":4,""360610238011"":4,""360594160004"":4,""360810493021"":4,""360610090005"":4,""420171014054"":4,""361031475022"":4,""360810085001"":4,""250092526012"":4,""360594154023"":4,""360910611007"":4,""361031462061"":4,""361031462021"":4}"
22y-225@627-s8r-rx5,225-226@627-s8r-rx5,Brook Notary,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.757598,-73.967862,226 E 54th St Ste 501,New York,NY,10022,US,+19177763658,,,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,7,6,"[0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0]","{""361190068013"":4}","{""US"":7}",13435,132.0,"{""<5"":0,""5-10"":0,""11-20"":0,""21-60"":1,""61-120"":1,""121-240"":2,"">240"":3}","{""7-Eleven"":14,""Le Pain Quotidien"":14,""Hillstone Restaurant Group"":14,""H&M (Hennes & Mauritz)"":14}","{""Starbucks"":67,""Staples"":33,""Petco"":17,""Walmart"":17,""Duane Reade by Walgreens"":17,""Build A Bear Workshop"":17,""Bluestone Lane"":17,""Yard House"":17,""Hugo Boss"":17,""Tourneau"":17,""Crunch"":17,""Dippin' Dots"":17,""Buffalo Exchange"":17,""BP"":17,""Westin Hotels & Resorts"":17,""Schnippers"":17,""Chopt Creative Salad"":17,""Design Within Reach (DWR)"":17,""La Colombe"":17,""7-Eleven"":17}","[3,6,6,4,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2]","{""Monday"":1,""Tuesday"":1,""Wednesday"":1,""Thursday"":0,""Friday"":0,""Saturday"":0,""Sunday"":4}","{""android"":0,""ios"":5}",360610098001,{},{}
zzw-227@627-wbn-mc5,22b-222@627-s8j-ht9,Jamie Ehrlich Pilates,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.73986,-74.002042,80 8th Ave Ste 1805,New York,NY,10011,US,,"{ ""Mon"": [[""6:00"", ""21:00""]], ""Tue"": [[""6:00"", ""21:00""]], ""Wed"": [[""6:00"", ""21:00""]], ""Thu"": [[""6:00"", ""21:00""]], ""Fri"": [[""6:00"", ""21:00""]], ""Sat"": [[""6:00"", ""21:00""]], ""Sun"": [[""6:00"", ""21:00""]] }",,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,67,55,"[3,1,1,1,1,2,3,1,3,1,3,1,2,4,2,2,5,1,4,2,3,3,1,3,2,0,6,1,1,4]","{""370779703003"":5,""361190086022"":4,""360471144003"":4,""360470656001"":4,""360610095002"":4,""360810892003"":4,""361031347033"":4}","{""US"":49}",12791,42.0,"{""<5"":3,""5-10"":12,""11-20"":8,""21-60"":17,""61-120"":12,""121-240"":12,"">240"":3}","{""Starbucks"":8,""CVS"":5,""BP"":3,""7-Eleven"":3,""Popeyes Louisiana Kitchen"":3,""Petco"":2,""Walmart"":2,""Chipotle Mexican Grill"":2,""Bluestone Lane"":2,""Domino's Pizza"":2,""Taco Bell"":2,""Paris Baguette"":2,""Chopt Creative Salad"":2,""CrossFit"":2,""Stop & Shop"":2,""Chick-fil-A"":2,""Neighborhood Goods"":2,""Rite Aid"":2,""C Town Supermarkets"":2,""Small Luxury Hotels of the World (SLH)"":2}","{""Starbucks"":42,""Dunkin'"":40,""Subway"":31,""McDonald's"":29,""CVS"":25,""Baskin Robbins"":20,""Burger King"":20,""Target"":18,""BP"":18,""Popeyes Louisiana Kitchen"":16,""The Home Depot"":15,""Shell Oil"":15,""Food Bazaar Supermarket"":13,""Stop & Shop"":13,""Rite Aid"":13,""Chipotle Mexican Grill"":11,""7-Eleven"":11,""Domino's Pizza"":9,""Taco Bell"":9,""Speedway"":9}","[6,6,4,5,3,3,4,12,8,6,10,10,10,9,9,9,5,7,6,4,2,4,7,7]","{""Monday"":12,""Tuesday"":11,""Wednesday"":10,""Thursday"":11,""Friday"":10,""Saturday"":7,""Sunday"":6}","{""android"":33,""ios"":18}",360610081006,"{""36061000202"":4,""CA:48110119"":4,""36005014500"":4,""36061023900"":4,""36061023100"":4,""36081028100"":4,""42095014500"":4,""36081053900"":4,""36119007300"":4,""36103134703"":4}","{""360610177003"":5,""250199501001"":4,""360610083003"":4,""360610002023"":4,""340170179002"":4,""360610040006"":4,""360470363004"":4,""360810972043"":4}"
zzw-222@627-wc7-2c5,,Barry's Bootcamp,SG_BRAND_b39f517061f443562df3f614ef50bae8,Barry's Bootcamp,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.721185,-74.005616,1 York St,New York,NY,10013,US,+16465695310,"{ ""Mon"": [[""5:00"", ""21:00""]], ""Tue"": [[""5:00"", ""21:00""]], ""Wed"": [[""5:00"", ""21:00""]], ""Thu"": [[""5:00"", ""21:00""]], ""Fri"": [[""5:00"", ""20:00""]], ""Sat"": [[""7:30"", ""19:15""]], ""Sun"": [[""7:30"", ""19:15""]] }",,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,168,104,"[4,3,6,5,5,4,5,7,11,14,9,9,4,3,6,11,7,3,2,3,1,7,5,4,4,4,4,8,4,6]","{""421257451001"":5,""361031350041"":5,""360610116001"":4,""360811227015"":4,""360610152006"":4,""360810629003"":4,""360610016001"":4,""360610101001"":4,""360610129002"":4,""360610157008"":4,""250214061012"":4,""360610225005"":4,""170318095002"":4,""360610251001"":4,""060377020022"":4,""360850208032"":4,""360610151001"":4,""360470790002"":4,""090091504001"":4,""361031907082"":4,""340170076001"":4,""340390316011"":4,""340390398001"":4}","{""US"":97}",16808,102.5,"{""<5"":1,""5-10"":10,""11-20"":14,""21-60"":34,""61-120"":33,""121-240"":30,"">240"":46}","{""Hilton Garden Inn"":12,""Starbucks"":5,""McDonald's"":4,""Sunoco"":3,""Subway"":3,""Chipotle Mexican Grill"":2,""Shell Oil"":2,""Bluestone Lane"":1,""KFC"":1,""Wawa"":1,""Bloomingdale's"":1,""Sears Home Services"":1,""The Children's Place"":1,""Petco"":1,""Key Food"":1,""Villa Italian Kitchen"":1,""Dodge"":1,""Build A Bear Workshop"":1,""Target"":1,""Chrysler"":1}","{""Starbucks"":42,""Dunkin'"":34,""McDonald's"":30,""Hilton Garden Inn"":22,""Target"":21,""Subway"":19,""BP"":16,""7-Eleven"":15,""The Home Depot"":14,""CVS"":14,""Sunoco"":14,""Walmart"":13,""Mobil"":13,""Shell Oil"":13,""Baskin Robbins"":13,""Barnes and Noble College"":13,""Shake Shack"":12,""Wendy's"":12,""Walgreens Pharmacy"":11,""Lowe's"":11}","[10,12,11,8,8,9,13,17,36,49,58,61,62,59,50,47,39,21,19,14,9,16,14,14]","{""Monday"":15,""Tuesday"":17,""Wednesday"":28,""Thursday"":36,""Friday"":31,""Saturday"":21,""Sunday"":20}","{""android"":34,""ios"":72}",360610033003,"{""36081009100"":4,""36119004100"":4,""36103158605"":4,""36103190708"":4,""36047023500"":4,""34031124602"":4,""36061013900"":4,""36081001900"":4,""18047969800"":4,""36061015200"":4,""34025807900"":4,""36047030900"":4,""36061004100"":4,""48113002200"":4,""36061011600"":4,""34017010500"":4,""36085011201"":4,""34025808200"":4,""36103200902"":4,""36061001502"":4,""34017007600"":4,""36047079000"":4,""36061012900"":4,""34039031601"":4}","{""360050403031"":5,""340270420002"":4,""360470235001"":4,""360610109001"":4,""060377020022"":4,""340410306001"":4,""360610033003"":4,""360850112011"":4,""340170049001"":4,""360610157008"":4,""360610151001"":4,""360470551004"":4,""360610007001"":4,""360050442002"":4,""360610154002"":4,""360610225005"":4,""340170109001"":4,""360050025002"":4,""360610027001"":4,""360810069003"":4,""360610075002"":4,""360850291022"":4}"
224-222@627-s8f-c3q,,Beautifully Sculpted,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.747254,-73.972144,330 E 39th St,New York,NY,10016,US,+16097037697,,,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,318,172,"[7,6,6,6,1,11,9,17,15,10,7,14,9,10,13,18,8,13,5,18,14,12,12,14,8,2,12,10,22,9]","{""360610086010"":8,""360594096003"":7,""360595177012"":5,""360470326005"":5,""360470636001"":5,""360810143001"":4,""360595177013"":4,""340170073001"":4,""361031244021"":4,""360810033001"":4,""340230070003"":4,""120810003084"":4,""420912014043"":4,""360610070006"":4,""340170042001"":4,""360594075021"":4,""340230082022"":4,""360610078007"":4,""361031907042"":4,""340030160006"":4,""360470610022"":4,""090010551001"":4,""360850146071"":4,""360610240001"":4,""360050167002"":4,""090091550001"":4,""360610086012"":4,""360810156002"":4,""360610088004"":4,""360850226003"":4,""360595198012"":4,""360595177051"":4,""361031464042"":4,""090091510002"":4,""360610040001"":4,""360610238011"":4,""360610070001"":4,""360610180002"":4}","{""US"":143}",14371,59.0,"{""<5"":4,""5-10"":12,""11-20"":30,""21-60"":119,""61-120"":87,""121-240"":31,"">240"":35}","{""Starbucks"":4,""Blink Fitness"":3,""Dunkin'"":3,""BP"":1,""Baskin Robbins"":1,""Subway"":1,""Walmart"":1,""7-Eleven"":1,""Mobil"":1,""Bloomingdale's"":1,""Burger King"":1,""CVS"":1,""Crunch"":1,""Gold's Gym"":1,""Taco Bell"":1,""New York Sports Club"":1,""Barnes and Noble College"":1,""Donut Connection"":1,""Gulf Oil"":1,""McDonald's"":1}","{""Starbucks"":36,""Dunkin'"":35,""McDonald's"":26,""Target"":22,""BP"":21,""Subway"":19,""Baskin Robbins"":19,""Costco"":16,""Mobil"":15,""CVS"":15,""Walmart"":13,""The Home Depot"":13,""Wendy's"":13,""Shell Oil"":12,""Chipotle Mexican Grill"":11,""Stop & Shop"":10,""BJ's Wholesale Club"":10,""Burger King"":10,""Sunoco"":10,""Staples"":9}","[23,16,19,20,17,21,35,33,37,40,42,41,37,45,41,39,41,42,45,40,53,54,50,37]","{""Monday"":50,""Tuesday"":43,""Wednesday"":71,""Thursday"":60,""Friday"":38,""Saturday"":34,""Sunday"":22}","{""android"":78,""ios"":94}",360610078007,"{""36061007000"":5,""09009155000"":4,""42089300102"":4,""42089300502"":4,""36119008302"":4,""36087012600"":4,""36081047500"":4,""34017004200"":4,""36061011000"":4,""36047028600"":4,""36103201001"":4,""34025803202"":4,""34003055200"":4,""36061008601"":4,""36061007800"":4,""36059411500"":4,""36047020400"":4,""36081016100"":4,""36081059500"":4,""36005026500"":4,""36047032600"":4,""36081012800"":4,""36081003300"":4,""36085007000"":4,""36005015300"":4,""12081000308"":4,""08013012203"":4,""34003046200"":4,""36061008800"":4,""36061001800"":4}","{""340230082022"":6,""360610078007"":5,""060375768022"":5,""360850226003"":5,""360810161001"":4,""360610193005"":4,""420034731004"":4,""360050167002"":4,""360850070003"":4,""360471104003"":4,""360610180002"":4,""340030462001"":4,""360810120002"":4,""420893001022"":4,""360810379001"":4,""360050383013"":4,""360610088004"":4,""360810065013"":4,""360050153003"":4,""360610108004"":4,""360470514004"":4,""360810128002"":4,""360610279006"":4,""360810683001"":4,""360470164001"":4,""360811479002"":4}"
22r-222@627-s8h-tqf,229-222@627-s8h-tqf,Atmananda Yoga Sequence,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.739689,-73.985895,112 E 23rd St Ste 200,New York,NY,10010,US,+12126251511,"{ ""Mon"": [[""8:00"", ""20:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""20:00""]], ""Thu"": [[""8:00"", ""20:00""]], ""Fri"": [[""8:00"", ""21:30""]], ""Sat"": [[""10:00"", ""15:30""]], ""Sun"": [[""10:00"", ""18:30""]] }",,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,19,16,"[2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,1,1,0,0,2,0,4,1]","{""360470396002"":4,""360050364003"":4}","{""US"":11}",17037,61.0,"{""<5"":0,""5-10"":3,""11-20"":0,""21-60"":6,""61-120"":3,""121-240"":5,"">240"":2}","{""Starbucks"":11,""Duane Reade by Walgreens"":5,""BP"":5,""Kimpton Hotels & Restaurants"":5,""Taco Bell"":5,""9Round"":5,""Five Below"":5,""Barnes and Noble College"":5,""Sysco"":5,""Edition Hotels"":5,""McDonald's"":5,""CVS"":5,""24 Hour Fitness"":5,""AutoZone"":5,""Crowne Plaza Hotels and Resorts"":5,""Sunoco"":5,""Pret A Manger"":5,""Dunkin'"":5}","{""Starbucks"":50,""BP"":38,""Dunkin'"":38,""Walgreens"":31,""Subway"":31,""Target"":25,""Sunoco"":25,""Domino's Pizza"":19,""Taco Bell"":19,""Baskin Robbins"":19,""Wendy's"":19,""Mobil"":19,""Holiday Inn Express"":19,""McDonald's"":19,""ShopRite"":19,""Key Food"":13,""Walmart"":13,""Duane Reade by Walgreens"":13,""Chipotle Mexican Grill"":13,""Shake Shack"":13}","[1,0,0,0,0,0,0,4,5,6,6,5,4,3,2,4,4,2,2,2,0,0,0,0]","{""Monday"":4,""Tuesday"":2,""Wednesday"":6,""Thursday"":4,""Friday"":3,""Saturday"":0,""Sunday"":0}","{""android"":6,""ios"":10}",360610068002,"{""36005036400"":4,""36061015100"":4,""36059303302"":4}","{""360470396002"":4,""360610068002"":4}"
229-224@627-wc7-k2k,,Ken Method,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.715596,-74.008099,97 Reade St,New York,NY,10013,US,+19177366334,,,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,53,31,"[3,4,1,1,1,0,2,8,0,2,2,0,1,1,1,2,0,2,0,1,6,2,1,2,1,1,3,2,2,1]","{""340030531002"":7,""420030203001"":4,""361031238012"":4,""360610215002"":4,""360050210023"":4,""360610039003"":4,""360610021001"":4,""340170006002"":4,""360610031001"":4,""360810627002"":4,""360610166003"":4}","{""US"":30}",9908,47.0,"{""<5"":0,""5-10"":8,""11-20"":7,""21-60"":18,""61-120"":8,""121-240"":5,"">240"":7}","{""Dallas BBQ"":12,""Subway"":6,""Dunkin'"":6,""Wendy's"":4,""Juice Press"":4,""Shell Oil"":4,""Jet's Pizza"":2,""Key Food"":2,""Duane Reade by Walgreens"":2,""Chipotle Mexican Grill"":2,""BP"":2,""Krispy Krunchy Chicken"":2,""Shake Shack"":2,""Amazon Go"":2,""The Home Depot"":2,""Bolla Market"":2,""GameStop"":2,""Costco"":2,""Hilton International"":2,""Kung Fu Tea"":2}","{""McDonald's"":35,""Dunkin'"":35,""Target"":32,""Starbucks"":26,""Costco"":26,""Subway"":26,""BP"":23,""Mobil"":23,""BJ's Wholesale Club"":23,""Walmart"":19,""Shake Shack"":19,""The Home Depot"":19,""Walgreens"":19,""Shell Oil"":19,""Popeyes Louisiana Kitchen"":16,""Wendy's"":16,""Stop & Shop"":16,""Burger King"":16,""CVS"":16,""Sunoco"":16}","[1,0,0,0,0,1,1,3,6,6,7,10,9,17,14,18,19,13,10,7,0,2,1,0]","{""Monday"":5,""Tuesday"":11,""Wednesday"":16,""Thursday"":8,""Friday"":5,""Saturday"":6,""Sunday"":2}","{""android"":12,""ios"":18}",360610021001,"{""36005027900"":4,""36081044800"":4,""48113009900"":4,""36061016600"":4,""36061021500"":4,""34017000600"":4,""36059410300"":4,""36081089200"":4,""34003053100"":4}","{""420030203001"":4,""360610042001"":4,""340170006002"":4,""360470331002"":4,""340030280011"":4,""360470762002"":4,""360594103005"":4}"
zzw-222@627-s4n-6hq,,CP Burn,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.774514,-73.957476,187 E 79th St Apt 2,New York,NY,10075,US,,"{ ""Mon"": [[""6:00"", ""20:30""]], ""Tue"": [[""6:00"", ""20:30""]], ""Wed"": [[""6:00"", ""20:30""]], ""Thu"": [[""6:00"", ""20:30""]], ""Fri"": [[""6:00"", ""20:30""]], ""Sat"": [[""7:00"", ""16:30""]], ""Sun"": [[""8:00"", ""15:00""]] }",,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,174,105,"[2,4,3,3,5,4,6,7,8,8,5,5,7,5,7,6,12,2,6,4,8,5,2,8,5,11,5,7,10,4]","{""360810838003"":4,""361031904031"":4,""361031907073"":4,""361190126002"":4,""240276023042"":4,""360470858001"":4,""361031907043"":4,""360610058001"":4,""361032009025"":4,""361031907055"":4,""360850170112"":4,""360610126003"":4,""360811377002"":4,""360610152006"":4,""250010110023"":4,""360610075002"":4,""360610108004"":4,""060014102001"":4,""250072003003"":4,""360870128002"":4,""340230017013"":4,""420454097013"":4,""360610134007"":4}","{""US"":97}",18309,61.0,"{""<5"":2,""5-10"":8,""11-20"":17,""21-60"":57,""61-120"":48,""121-240"":24,"">240"":18}","{""Starbucks"":4,""Duane Reade by Walgreens"":3,""Planet Fitness"":2,""7-Eleven"":2,""Chipotle Mexican Grill"":1,""Speedway"":1,""Mobil"":1,""Walgreens"":1,""CVS"":1,""Sunoco"":1,""Jet's Pizza"":1,""Disney Store"":1,""ULTA Beauty"":1,""Target"":1,""BP"":1,""Boston Market"":1,""Equinox Fitness Clubs"":1,""Compass"":1,""Harrah's"":1,""Shake Shack"":1}","{""Starbucks"":50,""Dunkin'"":32,""McDonald's"":21,""Mobil"":17,""CVS"":17,""Target"":16,""Baskin Robbins"":16,""Sunoco"":15,""Walmart"":14,""Walgreens"":14,""Shell Oil"":14,""Chipotle Mexican Grill"":13,""Simon mall"":13,""Duane Reade by Walgreens"":12,""BP"":10,""Taco Bell"":10,""7-Eleven"":10,""Bloomingdale's"":10,""Shake Shack"":10,""Rite Aid"":10}","[18,15,14,15,14,15,16,15,23,23,28,34,26,23,19,20,25,19,29,28,33,31,26,22]","{""Monday"":20,""Tuesday"":26,""Wednesday"":31,""Thursday"":24,""Friday"":31,""Saturday"":15,""Sunday"":27}","{""android"":36,""ios"":67}",360610140002,"{""36103190704"":10,""34037372500"":5,""36103190707"":4,""06001410200"":4,""36061013800"":4,""36047065600"":4,""12086006205"":4,""36081026100"":4,""36061014802"":4,""36081013200"":4,""36061015200"":4,""36061005800"":4,""36087012800"":4,""36047010400"":4,""36061012600"":4}","{""361031907043"":6,""360810087002"":6,""360610130004"":5,""360470043004"":4,""360610152006"":4,""360470864001"":4,""090010101013"":4,""340170040002"":4,""361190126002"":4,""361031908002"":4,""360610166005"":4,""360610050001"":4,""CA:35202818"":4,""360710146002"":4,""360610142005"":4}"
222-222@627-s4q-v75,,BodySmart Personal Training,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.776644,-73.986154,150 W End Ave,New York,NY,10023,US,+12122170081,,,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,543,195,"[17,17,15,5,11,14,15,20,14,24,13,16,26,17,17,18,12,21,14,22,24,27,22,22,16,23,23,14,17,27]","{""360610155006"":15,""090010203001"":5,""360610147001"":5,""360610167002"":5,""340270408031"":5,""360290146012"":4,""340030034012"":4,""360810972032"":4,""360610155000"":4,""360610097003"":4,""250214182004"":4,""360811377002"":4,""360610187004"":4,""360470437004"":4,""360810623001"":4,""360470656001"":4,""360870111014"":4,""360470176002"":4,""360470600005"":4,""360610007001"":4,""340030442021"":4,""340270419012"":4,""360810508001"":4,""060372695003"":4,""360610153003"":4,""360610151003"":4,""360610151004"":4,""360610139007"":4,""360810267001"":4}","{""US"":166,""CA"":4}",11295,99.0,"{""<5"":15,""5-10"":62,""11-20"":45,""21-60"":86,""61-120"":91,""121-240"":76,"">240"":168}","{""CVS"":4,""Starbucks"":3,""Dunkin'"":3,""Crunch"":2,""Flywheel"":2,""BP"":1,""Party City"":1,""The Palm Restaurant"":1,""Juice Press"":1,""7-Eleven"":1,""Raymour and Flanigan Furniture"":1,""Barnes and Noble College"":1,""AMC Entertainment"":1,""The Original Pancake House"":1,""Shell Oil"":1,""Walmart"":0,""Fusion Academy"":0,""Target"":0,""Chipotle Mexican Grill"":0,""Bluestone Lane"":0}","{""Starbucks"":36,""CVS"":28,""Dunkin'"":28,""McDonald's"":18,""Subway"":17,""Target"":14,""BP"":12,""Baskin Robbins"":12,""Mobil"":12,""Flywheel"":11,""Shell Oil"":11,""Chipotle Mexican Grill"":11,""Sunoco"":10,""Walgreens Pharmacy"":10,""Walgreens"":10,""The Home Depot"":9,""Popeyes Louisiana Kitchen"":9,""Staples"":9,""Stop & Shop"":9,""Costco"":9}","[114,123,118,116,114,112,111,105,114,101,107,113,113,112,118,114,126,120,122,88,102,118,138,129]","{""Monday"":85,""Tuesday"":70,""Wednesday"":98,""Thursday"":98,""Friday"":73,""Saturday"":55,""Sunday"":64}","{""android"":75,""ios"":119}",360610155006,"{""36061015500"":27,""36061015100"":8,""36061013500"":4,""34027041901"":4,""44009051502"":4,""36061015300"":4,""36059519802"":4,""36081104700"":4,""36085018902"":4,""36059416401"":4,""36103190503"":4,""36061016700"":4,""12103028102"":4,""12021000301"":4,""36047050400"":4,""36061006200"":4,""06037269500"":4,""34027044702"":4,""36047100600"":4,""36047017600"":4,""36087011101"":4,""34025809600"":4,""34013022700"":4,""36061013700"":4,""36029014601"":4,""36005003500"":4,""36081040700"":4,""36081037600"":4,""36061019100"":4}","{""360610155006"":19,""360290146012"":6,""360610155005"":5,""360594053025"":4,""360850114011"":4,""360595198022"":4,""360610157003"":4,""361119527001"":4,""361031347021"":4,""360471006001"":4,""361190067004"":4,""360610007001"":4,""360594109001"":4,""360610027001"":4,""360270300002"":4,""360870115041"":4,""360810267001"":4,""360470349002"":4,""060372695003"":4,""360810309025"":4,""360050361004"":4,""360610151003"":4,""360610151004"":4,""360610153007"":4,""360810154002"":4,""360870119022"":4,""360610155001"":4,""360610137004"":4,""340390379001"":4,""360850291042"":4,""360610179004"":4,""360810376002"":4}"
22m-223@627-s4m-vpv,22k-225@627-s4m-vpv,Crunch,SG_BRAND_29b2c5160da9da73ea41638c0dbd8e57,Crunch,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.776068,-73.956402,1438 3rd Ave,New York,NY,10028,US,,"{ ""Mon"": [[""5:00"", ""22:00""]], ""Tue"": [[""5:00"", ""22:00""]], ""Wed"": [[""5:00"", ""22:00""]], ""Thu"": [[""5:00"", ""22:00""]], ""Fri"": [[""5:00"", ""22:00""]], ""Sat"": [[""7:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",,,2019-07,POLYGON,,,,,,,,,,,,,,,,,,
